Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2019,11,Corinthians,Flamengo,1,1
2019,11,Avaí,Goiás,0,0
2019,11,São Paulo,Chapecoense,4,0
2019,12,Palmeiras,Vasco,1,1
2019,12,Internacional,Ceará,1,0
2019,12,Cruzeiro,Athletico-PR,0,2
2019,12,Fluminense,São Paulo,1,2
2019,12,Chapecoense,Bahia,0,0
2019,12,Santos,Avaí,3,1
2019,12,Flamengo,Botafogo,3,2
2019,12,Fortaleza,Corinthians,1,3
2019,12,Goiás,Atlético-MG,0,0
2019,12,CSA,Grêmio,0,0
2019,13,Ceará,Fortaleza,2,1
2019,13,Fluminense,Internacional,2,1
2019,13,Santos,Goiás,6,1
2019,13,Avaí,Botafogo,0,2
2019,13,Bahia,Flamengo,3,0
2019,13,Atlético-MG,Cruzeiro,2,0
2019,13,Corinthians,Palmeiras,1,1
2019,13,Vasco,CSA,0,0
2019,13,Grêmio,Chapecoense,3,3
2019,13,Athletico-PR,São Paulo,0,1
2019,14,Ceará,Chapecoense,4,1
2019,14,São Paulo,Santos,3,2
2019,14,Flamengo,Grêmio,3,1
2019,14,Atlético-MG,Fluminense,2,1
2019,14,Internacional,Corinthians,0,0
2019,14,Palmeiras,Bahia,2,2
2019,14,Botafogo,Athletico-PR,2,1
2019,14,Avaí,Cruzeiro,2,2
2019,14,Goiás,Vasco,0,1
2019,14,CSA,Fortaleza,0,2
2019,15,Fortaleza,Internacional,0,1
2019,15,Corinthians,Botafogo,2,0
2019,15,Vasco,Flamengo,1,4
2019,15,Athletico-PR,Atlético-MG,1,0
2019,15,Grêmio,Palmeiras,1,1
2019,15,Cruzeiro,Santos,2,0
2019,15,São Paulo,Ceará,1,0
2019,15,Fluminense,CSA,0,1
2019,15,Bahia,Goiás,1,1
2019,15,Chapecoense,Avaí,1,0
2019,16,Atlético-MG,Bahia,0,1
2019,16,Grêmio,Athletico-PR,2,1
2019,16,Santos,Fortaleza,3,3
2019,16,Vasco,São Paulo,2,0
2019,16,Goiás,Internacional,2,1
2019,16,Ceará,Flamengo,0,3
2019,16,Avaí,Corinthians,1,1
2019,16,CSA,Cruzeiro,1,1
2019,16,Botafogo,Chapecoense,0,0
2019,16,Palmeiras,Fluminense,3,0
2019,17,São Paulo,Grêmio,0,0
2019,17,Bahia,CSA,1,0
2019,17,Chapecoense,Santos,0,1
2019,17,Athletico-PR,Ceará,1,0
2019,17,Internacional,Botafogo,3,2
2019,17,Fortaleza,Goiás,2,0
2019,17,Flamengo,Palmeiras,3,0
2019,17,Cruzeiro,Vasco,1,0
2019,17,Corinthians,Atlético-MG,1,0
2019,17,Fluminense,Avaí,0,1
2019,18,Corinthians,Ceará,2,2
2019,18,Vasco,Bahia,0,2
2019,18,Fortaleza,Fluminense,0,1
2019,18,Avaí,Flamengo,0,3
2019,18,Internacional,São Paulo,1,0
2019,18,Goiás,Palmeiras,1,2
2019,18,Cruzeiro,Grêmio,1,4
2019,18,Santos,Athletico-PR,1,1
2019,18,Botafogo,Atlético-MG,2,1
2019,18,CSA,Chapecoense,2,0
2019,19,Flamengo,Santos,1,0
2019,19,Palmeiras,Cruzeiro,1,0
2019,19,Chapecoense,Vasco,1,2
2019,19,Ceará,Botafogo,0,0
2019,19,Atlético-MG,Internacional,1,3
2019,19,Athletico-PR,Avaí,0,1
2019,19,Grêmio,Goiás,3,0
2019,19,Fluminense,Corinthians,1,0
2019,19,Bahia,Fortaleza,1,1
2019,19,São Paulo,CSA,1,1
2019,20,Botafogo,São Paulo,1,2
2019,20,Cruzeiro,Flamengo,1,2
2019,20,Corinthians,Bahia,2,1
2019,20,Santos,Grêmio,0,3
2019,20,Internacional,Chapecoense,1,0
2019,20,Fortaleza,Palmeiras,0,1
2019,20,Vasco,Athletico-PR,1,1
2019,20,CSA,Ceará,1,0
2019,20,Goiás,Fluminense,3,0
2019,20,Avaí,Atlético-MG,1,0
2019,21,Ceará,Cruzeiro,0,0
2019,21,São Paulo,Goiás,0,1
2019,21,Flamengo,Internacional,3,1
2019,21,Bahia,Botafogo,2,0
2019,21,Palmeiras,CSA,6,2
2019,21,Grêmio,Avaí,6,1
2019,21,Fluminense,Santos,1,1
2019,21,Athletico-PR,Fortaleza,4,1
2019,21,Atlético-MG,Vasco,1,2
2019,21,Chapecoense,Corinthians,0,1
2019,22,Flamengo,São Paulo,0,0
2019,22,Corinthians,Vasco,1,0
2019,22,Internacional,Palmeiras,1,1
2019,22,Santos,CSA,2,0
2019,22,Fluminense,Grêmio,2,1
2019,22,Atlético-MG,Ceará,2,1
2019,22,Athletico-PR,Chapecoense,1,1
2019,22,Fortaleza,Botafogo,1,0
2019,22,Avaí,Bahia,0,2
2019,22,Goiás,Cruzeiro,1,0
2019,23,São Paulo,Fortaleza,2,1
2019,23,Vasco,Santos,0,1
2019,23,Grêmio,Corinthians,0,0
2019,23,Bahia,Athletico-PR,1,2
2019,23,Cruzeiro,Internacional,1,1
2019,23,Chapecoense,Flamengo,0,1
2019,23,Ceará,Goiás,0,1
2019,23,Palmeiras,Atlético-MG,1,1
2019,23,Botafogo,Fluminense,0,1
2019,23,CSA,Avaí,3,1
2019,24,Botafogo,Goiás,3,1
2019,24,CSA,Internacional,1,0
2019,24,Fortaleza,Chapecoense,2,0
2019,24,Grêmio,Ceará,2,1
2019,24,Bahia,São Paulo,0,0
2019,24,Cruzeiro,Fluminense,0,0
2019,24,Santos,Palmeiras,2,0
2019,24,Corinthians,Athletico-PR,2,2
2019,24,Avaí,Vasco,0,0
2019,24,Flamengo,Atlético-MG,3,1
2019,25,Goiás,CSA,1,0
2019,25,Fluminense,Bahia,2,0
2019,25,Palmeiras,Botafogo,1,0
2019,25,Internacional,Santos,0,0
2019,25,Ceará,Avaí,1,0
2019,25,Vasco,Fortaleza,1,0
2019,25,Athletico-PR,Flamengo,0,2
2019,25,São Paulo,Corinthians,1,0
2019,25,Atlético-MG,Grêmio,1,4
2019,25,Chapecoense,Cruzeiro,1,1
2019,26,Grêmio,Bahia,0,1
2019,26,CSA,Atlético-MG,2,2
2019,26,Fortaleza,Flamengo,1,2
2019,26,Cruzeiro,São Paulo,1,0
2019,26,Palmeiras,Chapecoense,1,0
2019,26,Vasco,Botafogo,2,1
2019,26,Goiás,Corinthians,2,2
2019,26,Santos,Ceará,2,1
2019,26,Avaí,Internacional,0,2
2019,26,Fluminense,Athletico-PR,1,2
2019,27,Fortaleza,Grêmio,2,1
2019,27,Corinthians,Cruzeiro,1,2
2019,27,Internacional,Vasco,0,1
2019,27,Atlético-MG,Santos,2,0
2019,27,São Paulo,Avaí,1,0
2019,27,Flamengo,Fluminense,2,0
2019,27,Chapecoense,Goiás,2,2
2019,27,Athletico-PR,Palmeiras,1,1
2019,27,Bahia,Ceará,1,2
2019,27,Botafogo,CSA,2,1
2019,28,Ceará,Vasco,1,1
2019,28,Corinthians,Santos,0,0
2019,28,Bahia,Internacional,2,3
2019,28,Fluminense,Chapecoense,1,1
2019,28,Cruzeiro,Fortaleza,1,1
2019,28,Grêmio,Botafogo,3,0
2019,28,São Paulo,Atlético-MG,2,0
2019,28,Athletico-PR,Goiás,4,1
2019,28,Avaí,Palmeiras,1,2
2019,28,Flamengo,CSA,1,0
2019,29,Atlético-MG,Chapecoense,0,2
2019,29,Palmeiras,São Paulo,3,0
2019,29,Avaí,Fortaleza,1,3
2019,29,Ceará,Fluminense,2,0
2019,29,Vasco,Grêmio,1,3
2019,29,CSA,Corinthians,2,1
2019,29,Santos,Bahia,1,0
2019,29,Goiás,Flamengo,2,2
2019,29,Internacional,Athletico-PR,1,1
2019,29,Botafogo,Cruzeiro,0,2
2019,30,Fortaleza,Atlético-MG,2,2
2019,30,Palmeiras,Ceará,1,0
2019,30,Fluminense,Vasco,0,0
2019,30,Chapecoense,São Paulo,0,3
2019,30,Flamengo,Corinthians,4,1
2019,30,Grêmio,Internacional,2,0
2019,30,Athletico-PR,CSA,1,0
2019,30,Cruzeiro,Bahia,1,1
2019,30,Santos,Botafogo,4,1
2019,30,Goiás,Avaí,2,0
2019,31,Corinthians,Fortaleza,3,2
2019,31,Atlético-MG,Goiás,2,0
2019,31,Avaí,Santos,1,2
2019,31,Vasco,Palmeiras,1,2
2019,31,Bahia,Chapecoense,1,1
2019,31,Athletico-PR,Cruzeiro,0,0
2019,31,Ceará,Internacional,2,0
2019,31,São Paulo,Fluminense,0,2
2019,31,Botafogo,Flamengo,0,1
2019,31,Grêmio,CSA,2,1
2019,32,Goiás,Santos,0,3
2019,32,Palmeiras,Corinthians,1,1
2019,32,Internacional,Fluminense,2,1
2019,32,Cruzeiro,Atlético-MG,0,0
2019,32,São Paulo,Athletico-PR,0,1
2019,32,Flamengo,Bahia,3,1
2019,32,Fortaleza,Ceará,1,0
2019,32,Chapecoense,Grêmio,0,1
2019,32,CSA,Vasco,0,3
2019,32,Botafogo,Avaí,2,0
2019,33,Santos,São Paulo,1,1
2019,33,Fluminense,Atlético-MG,1,1
2019,33,Grêmio,Flamengo,0,1
2019,33,Bahia,Palmeiras,1,1
2019,33,Corinthians,Internacional,0,0
2019,33,Chapecoense,Ceará,1,0
2019,33,Athletico-PR,Botafogo,1,0
2019,33,Fortaleza,CSA,3,0
2019,33,Vasco,Goiás,1,1
2019,33,Cruzeiro,Avaí,0,0
2019,34,Flamengo,Vasco,4,4
2019,34,Santos,Cruzeiro,4,1
2019,34,Atlético-MG,Athletico-PR,0,1
2019,34,Palmeiras,Grêmio,1,2
2019,34,Goiás,Bahia,4,3
2019,34,Botafogo,Corinthians,1,0
2019,34,Internacional,Fortaleza,2,2
2019,34,Ceará,São Paulo,1,1
2019,34,Avaí,Chapecoense,0,1
2019,34,CSA,Fluminense,0,1
2019,35,Internacional,Goiás,1,2
2019,35,Chapecoense,Botafogo,0,1
2019,35,Bahia,Atlético-MG,1,1
2019,35,Corinthians,Avaí,3,0
2019,35,Flamengo,Ceará,4,1
2019,35,Athletico-PR,Grêmio,2,0
2019,35,Fluminense,Palmeiras,1,0
2019,35,Fortaleza,Santos,2,1
2019,35,São Paulo,Vasco,1,0
2019,35,Cruzeiro,CSA,0,1
2019,36,Ceará,Athletico-PR,1,1
2019,36,Botafogo,Internacional,0,1
2019,36,Palmeiras,Flamengo,1,3
2019,36,Avaí,Fluminense,1,1
2019,36,Goiás,Fortaleza,1,2
2019,36,Atlético-MG,Corinthians,2,1
2019,36,CSA,Bahia,1,2
2019,36,Grêmio,São Paulo,3,0
2019,36,Santos,Chapecoense,2,0
2019,36,Vasco,Cruzeiro,1,0
2019,37,Athletico-PR,Santos,1,0
2019,37,Atlético-MG,Botafogo,2,0
2019,37,Ceará,Corinthians,0,1
2019,37,Chapecoense,CSA,3,0
2019,37,São Paulo,Internacional,2,1
2019,37,Fluminense,Fortaleza,0,0
2019,37,Grêmio,Cruzeiro,2,0
2019,37,Palmeiras,Goiás,5,1
2019,37,Bahia,Vasco,1,1
2019,37,Flamengo,Avaí,6,1
2019,38,Internacional,Atlético-MG,2,1
2019,38,Cruzeiro,Palmeiras,0,2
2019,38,Fortaleza,Bahia,2,1
2019,38,Corinthians,Fluminense,1,2
2019,38,Santos,Flamengo,4,0
2019,38,Vasco,Chapecoense,1,1
2019,38,Botafogo,Ceará,1,1
2019,38,Avaí,Athletico-PR,0,0
2019,38,Goiás,Grêmio,3,2
2019,38,CSA,São Paulo,1,2
2020,1,Fortaleza,Athletico-PR,0,2
2020,1,Coritiba,Internacional,0,1
2020,1,Sport,Ceará,3,2
2020,1,Flamengo,Atlético-MG,0,1
2020,1,Santos,Bragantino,1,1
2020,1,Grêmio,Fluminense,1,0
2020,1,Botafogo,Bahia,1,2
2020,1,Corinthians,Atlético-GO,0,0
2020,1,Goiás,São Paulo,0,3
2020,1,Palmeiras,Vasco,1,1
2020,2,Bragantino,Botafogo,1,1
2020,2,Atlético-MG,Corinthians,3,2
2020,2,Athletico-PR,Goiás,2,1
2020,2,Bahia,Coritiba,1,0
2020,2,Atlético-GO,Flamengo,3,0
2020,2,Fluminense,Palmeiras,1,1
2020,2,Ceará,Grêmio,1,1
2020,2,São Paulo,Fortaleza,1,0
2020,2,Internacional,Santos,2,0
2020,2,Vasco,Sport,2,0
2020,3,Grêmio,Corinthians,0,0
2020,3,Coritiba,Flamengo,0,1
2020,3,Palmeiras,Goiás,1,1
2020,3,Atlético-MG,Ceará,2,0
2020,3,Vasco,São Paulo,2,1
2020,3,Bahia,Bragantino,2,1
2020,3,Fluminense,Internacional,2,1
2020,3,Atlético-GO,Sport,1,1
2020,3,Fortaleza,Botafogo,0,0
2020,3,Santos,Athletico-PR,3,1
2020,4,Flamengo,Grêmio,1,1
2020,4,Bragantino,Fluminense,2,1
2020,4,Athletico-PR,Palmeiras,0,1
2020,4,Internacional,Atlético-GO,3,0
2020,4,Goiás,Fortaleza,1,3
2020,4,Botafogo,Atlético-MG,2,1
2020,4,Corinthians,Coritiba,3,1
2020,4,Sport,Santos,0,1
2020,4,São Paulo,Bahia,1,1
2020,4,Ceará,Vasco,0,3
2020,5,Athletico-PR,Fluminense,0,1
2020,5,Internacional,Atlético-MG,1,0
2020,5,Goiás,Atlético-GO,2,0
2020,5,Flamengo,Botafogo,1,1
2020,5,Vasco,Grêmio,0,0
2020,5,Palmeiras,Santos,2,1
2020,5,Bragantino,Coritiba,1,2
2020,5,Sport,São Paulo,0,1
2020,5,Ceará,Bahia,2,0
2020,5,Corinthians,Fortaleza,1,1
2020,6,Botafogo,Internacional,0,2
2020,6,Fluminense,Vasco,2,1
2020,6,Bahia,Palmeiras,1,1
2020,6,Fortaleza,Bragantino,3,0
2020,6,São Paulo,Corinthians,2,1
2020,6,Santos,Flamengo,0,1
2020,6,Coritiba,Sport,1,0
2020,6,Atlético-GO,Ceará,0,2
2020,6,Atlético-MG,Athletico-PR,0,2
2020,6,Grêmio,Goiás,2,1
2020,7,Ceará,Fortaleza,1,0
2020,7,Fluminense,Atlético-GO,1,1
2020,7,Goiás,Corinthians,1,2
2020,7,Botafogo,Coritiba,0,0
2020,7,Bahia,Flamengo,3,5
2020,7,Athletico-PR,Bragantino,1,1
2020,7,Palmeiras,Internacional,1,1
2020,7,Santos,Vasco,2,2
2020,7,Grêmio,Sport,1,2
2020,7,Atlético-MG,São Paulo,3,0
2020,8,Flamengo,Fortaleza,2,1
2020,8,Corinthians,Botafogo,2,2
2020,8,Ceará,Santos,0,1
2020,8,Bragantino,Palmeiras,1,2
2020,8,São Paulo,Fluminense,3,1
2020,8,Internacional,Bahia,2,2
2020,8,Vasco,Athletico-PR,1,0
2020,8,Atlético-GO,Grêmio,1,1
2020,8,Sport,Goiás,2,1
2020,8,Coritiba,Atlético-MG,0,1
2020,9,Athletico-PR,Botafogo,1,1
2020,9,Fortaleza,Sport,1,0
2020,9,Goiás,Coritiba,3,3
2020,9,São Paulo,Bragantino,1,1
2020,9,Fluminense,Flamengo,1,2
2020,9,Santos,Atlético-MG,3,1
2020,9,Corinthians,Palmeiras,0,2
2020,9,Internacional,Ceará,2,0
2020,9,Bahia,Grêmio,0,2
2020,9,Vasco,Atlético-GO,1,2
2020,10,Athletico-PR,Coritiba,1,0
2020,10,Santos,São Paulo,2,2
2020,10,Fluminense,Corinthians,2,1
2020,10,Grêmio,Fortaleza,1,1
2020,10,Atlético-MG,Bragantino,2,1
2020,10,Bahia,Atlético-GO,0,1
2020,10,Ceará,Flamengo,2,0
2020,10,Goiás,Internacional,1,0
2020,10,Palmeiras,Sport,2,2
2020,10,Botafogo,Vasco,2,3
2020,11,São Paulo,Athletico-PR,1,0
2020,11,Corinthians,Bahia,3,2
2020,11,Bragantino,Ceará,4,2
2020,11,Fortaleza,Internacional,1,0
2020,11,Atlético-GO,Atlético-MG,3,4
2020,11,Grêmio,Palmeiras,1,1
2020,11,Coritiba,Vasco,1,0
2020,11,Botafogo,Santos,0,0
2020,11,Sport,Fluminense,1,0
2020,11,Flamengo,Goiás,2,1
2020,12,Sport,Corinthians,1,0
2020,12,Internacional,São Paulo,1,1
2020,12,Athletico-PR,Bahia,1,0
2020,12,Atlético-MG,Grêmio,3,1
2020,12,Vasco,Bragantino,1,1
2020,12,Palmeiras,Flamengo,1,1
2020,12,Ceará,Goiás,2,2
2020,12,Atlético-GO,Botafogo,1,1
2020,12,Santos,Fortaleza,1,1
2020,12,Fluminense,Coritiba,4,0
2020,13,Grêmio,Internacional,1,1
2020,13,Palmeiras,Ceará,2,1
2020,13,Bragantino,Corinthians,0,0
2020,13,Botafogo,Fluminense,1,1
2020,13,Flamengo,Athletico-PR,3,1
2020,13,Coritiba,São Paulo,1,1
2020,13,Bahia,Sport,1,2
2020,13,Fortaleza,Atlético-GO,0,0
2020,13,Goiás,Santos,2,3
2020,13,Atlético-MG,Vasco,4,1
2020,14,Corinthians,Santos,1,1
2020,14,Flamengo,Sport,3,0
2020,14,Grêmio,Coritiba,2,1
2020,14,Bahia,Vasco,3,0
2020,14,São Paulo,Atlético-GO,3,0
2020,14,Goiás,Fluminense,2,4
2020,14,Botafogo,Palmeiras,2,1
2020,14,Fortaleza,Atlético-MG,2,1
2020,14,Athletico-PR,Ceará,0,0
2020,14,Bragantino,Internacional,0,2
2020,15,Vasco,Flamengo,1,2
2020,15,Palmeiras,São Paulo,0,2
2020,15,Coritiba,Fortaleza,0,0
2020,15,Atlético-MG,Goiás,3,0
2020,15,Fluminense,Bahia,1,0
2020,15,Santos,Grêmio,2,1
2020,15,Sport,Botafogo,1,2
2020,15,Atlético-GO,Bragantino,2,1
2020,15,Internacional,Athletico-PR,2,1
2020,15,Ceará,Corinthians,2,1
2020,16,Palmeiras,Coritiba,1,3
2020,16,Grêmio,Botafogo,3,1
2020,16,Santos,Atlético-GO,0,1
2020,16,Atlético-MG,Fluminense,1,1
2020,16,Sport,Internacional,3,5
2020,16,Athletico-PR,Corinthians,0,1
2020,16,Flamengo,Bragantino,1,1
2020,16,Goiás,Bahia,1,1
2020,16,Vasco,Fortaleza,0,0
2020,16,Ceará,São Paulo,1,1
2020,17,Fluminense,Ceará,2,2
2020,17,Coritiba,Santos,1,2
2020,17,Atlético-GO,Athletico-PR,1,1
2020,17,São Paulo,Grêmio,0,0
2020,17,Corinthians,Flamengo,1,5
2020,17,Internacional,Vasco,2,0
2020,17,Bragantino,Sport,2,0
2020,17,Fortaleza,Palmeiras,2,0
2020,17,Botafogo,Goiás,0,0
2020,17,Bahia,Atlético-MG,3,1
2020,18,Vasco,Corinthians,1,2
2020,18,Bragantino,Goiás,2,0
2020,18,Ceará,Coritiba,2,1
2020,18,Atlético-MG,Sport,0,0
2020,18,Fluminense,Santos,3,1
2020,18,Atlético-GO,Palmeiras,0,3
2020,18,Internacional,Flamengo,2,2
2020,18,Athletico-PR,Grêmio,1,2
2020,18,Bahia,Fortaleza,2,1
2020,18,São Paulo,Botafogo,4,0
2020,19,Botafogo,Ceará,2,2
2020,19,Corinthians,Internacional,1,0
2020,19,Coritiba,Atlético-GO,1,0
2020,19,Fortaleza,Fluminense,0,1
2020,19,Flamengo,São Paulo,1,4
2020,19,Sport,Athletico-PR,1,0
2020,19,Santos,Bahia,3,1
2020,19,Goiás,Vasco,1,1
2020,19,Palmeiras,Atlético-MG,3,0
2020,19,Grêmio,Bragantino,2,1
2020,20,Athletico-PR,Fortaleza,2,1
2020,20,São Paulo,Goiás,2,1
2020,20,Atlético-GO,Corinthians,1,1
2020,20,Vasco,Palmeiras,0,1
2020,20,Internacional,Coritiba,2,2
2020,20,Bragantino,Santos,1,1
2020,20,Atlético-MG,Flamengo,4,0
2020,20,Bahia,Botafogo,1,0
2020,20,Fluminense,Grêmio,0,1
2020,20,Ceará,Sport,0,0
2020,21,Santos,Internacional,2,0
2020,21,Sport,Vasco,0,2
2020,21,Goiás,Athletico-PR,0,1
2020,21,Corinthians,Atlético-MG,1,2
2020,21,Grêmio,Ceará,4,2
2020,21,Fortaleza,São Paulo,2,3
2020,21,Flamengo,Atlético-GO,1,1
2020,21,Palmeiras,Fluminense,2,0
2020,21,Coritiba,Bahia,1,2
2020,21,Botafogo,Bragantino,1,2
2020,22,Bragantino,Bahia,4,0
2020,22,Flamengo,Coritiba,3,1
2020,22,Athletico-PR,Santos,1,0
2020,22,Goiás,Palmeiras,1,0
2020,22,São Paulo,Vasco,1,1
2020,22,Ceará,Atlético-MG,2,2
2020,22,Botafogo,Fortaleza,1,2
2020,22,Internacional,Fluminense,1,2
2020,22,Corinthians,Grêmio,0,0
2020,22,Sport,Atlético-GO,0,1
2020,23,Atlético-MG,Botafogo,2,1
2020,23,Coritiba,Corinthians,0,1
2020,23,Fortaleza,Goiás,1,1
2020,23,Palmeiras,Athletico-PR,3,0
2020,23,Santos,Sport,4,2
2020,23,Bahia,São Paulo,1,3
2020,23,Atlético-GO,Internacional,0,0
2020,23,Vasco,Ceará,1,4
2020,23,Fluminense,Bragantino,0,0
2020,23,Grêmio,Flamengo,2,4
2020,24,Fortaleza,Corinthians,0,0
2020,24,Botafogo,Flamengo,0,1
2020,24,Santos,Palmeiras,2,2
2020,24,Fluminense,Athletico-PR,3,1
2020,24,Bahia,Ceará,0,2
2020,24,Coritiba,Bragantino,0,0
2020,24,São Paulo,Sport,1,0
2020,24,Grêmio,Vasco,4,0
2020,24,Atlético-MG,Internacional,2,2
2020,24,Atlético-GO,Goiás,0,1
2020,25,Bragantino,Fortaleza,2,1
2020,25,Athletico-PR,Atlético-MG,0,1
2020,25,Palmeiras,Bahia,3,0
2020,25,Internacional,Botafogo,2,1
2020,25,Ceará,Atlético-GO,1,2
2020,25,Goiás,Grêmio,0,0
2020,25,Flamengo,Santos,4,1
2020,25,Corinthians,São Paulo,1,0
2020,25,Sport,Coritiba,1,0
2020,25,Vasco,Fluminense,1,1
2020,26,São Paulo,Atlético-MG,3,0
2020,26,Atlético-GO,Fluminense,2,1
2020,26,Sport,Grêmio,1,1
2020,26,Internacional,Palmeiras,2,0
2020,26,Coritiba,Botafogo,1,2
2020,26,Vasco,Santos,1,0
2020,26,Bragantino,Athletico-PR,0,1
2020,26,Flamengo,Bahia,4,3
2020,26,Fortaleza,Ceará,0,2
2020,26,Corinthians,Goiás,2,1
2020,27,Atlético-MG,Coritiba,2,0
2020,27,Fortaleza,Flamengo,0,0
2020,27,Goiás,Sport,1,0
2020,27,Fluminense,São Paulo,1,2
2020,27,Botafogo,Corinthians,0,2
2020,27,Bahia,Internacional,1,2
2020,27,Palmeiras,Bragantino,1,0
2020,27,Santos,Ceará,1,1
2020,27,Athletico-PR,Vasco,3,0
2020,27,Grêmio,Atlético-GO,2,1
2020,28,Botafogo,Athletico-PR,0,2
2020,28,Grêmio,Bahia,2,1
2020,28,Sport,Fortaleza,1,0
2020,28,Coritiba,Goiás,1,2
2020,28,Flamengo,Fluminense,1,2
2020,28,Bragantino,São Paulo,4,2
2020,28,Ceará,Internacional,0,2
2020,28,Atlético-GO,Vasco,0,0
2020,28,Palmeiras,Corinthians,4,0
2020,28,Atlético-MG,Santos,2,0
2020,29,Sport,Palmeiras,0,1
2020,29,Coritiba,Athletico-PR,0,0
2020,29,Fortaleza,Grêmio,0,0
2020,29,Flamengo,Ceará,0,2
2020,29,São Paulo,Santos,0,1
2020,29,Internacional,Goiás,1,0
2020,29,Atlético-GO,Bahia,1,1
2020,29,Vasco,Botafogo,3,0
2020,29,Bragantino,Atlético-MG,2,2
2020,29,Corinthians,Fluminense,5,0
2020,30,Palmeiras,Grêmio,1,1
2020,30,Fluminense,Sport,1,0
2020,30,Vasco,Coritiba,0,1
2020,30,Santos,Botafogo,2,1
2020,30,Athletico-PR,São Paulo,1,1
2020,30,Atlético-MG,Atlético-GO,3,1
2020,30,Internacional,Fortaleza,4,2
2020,30,Ceará,Bragantino,1,2
2020,30,Goiás,Flamengo,0,3
2020,30,Bahia,Corinthians,2,1
2020,31,Botafogo,Atlético-GO,1,3
2020,31,Bahia,Athletico-PR,1,0
2020,31,Grêmio,Atlético-MG,1,1
2020,31,Coritiba,Fluminense,3,3
2020,31,São Paulo,Internacional,1,5
2020,31,Bragantino,Vasco,4,1
2020,31,Flamengo,Palmeiras,2,0
2020,31,Fortaleza,Santos,2,0
2020,31,Goiás,Ceará,0,4
2020,31,Corinthians,Sport,3,0
2020,32,São Paulo,Coritiba,1,1
2020,32,Vasco,Atlético-MG,3,2
2020,32,Internacional,Grêmio,2,1
2020,32,Athletico-PR,Flamengo,2,1
2020,32,Ceará,Palmeiras,2,1
2020,32,Santos,Goiás,3,4
2020,32,Sport,Bahia,2,0
2020,32,Atlético-GO,Fortaleza,2,0
2020,32,Fluminense,Botafogo,2,0
2020,32,Corinthians,Bragantino,0,2
2020,33,Vasco,Bahia,0,0
2020,33,Coritiba,Grêmio,1,1
2020,33,Ceará,Athletico-PR,0,2
2020,33,Atlético-GO,São Paulo,2,1
2020,33,Atlético-MG,Fortaleza,2,0
2020,33,Internacional,Bragantino,2,1
2020,33,Fluminense,Goiás,3,0
2020,33,Sport,Flamengo,0,3
2020,33,Palmeiras,Botafogo,1,1
2020,33,Santos,Corinthians,1,0
2020,34,Grêmio,Santos,3,3
2020,34,Bragantino,Atlético-GO,2,0
2020,34,Corinthians,Ceará,2,1
2020,34,Bahia,Fluminense,0,1
2020,34,Goiás,Atlético-MG,1,0
2020,34,Fortaleza,Coritiba,3,1
2020,34,Flamengo,Vasco,2,0
2020,34,Athletico-PR,Internacional,0,0
2020,34,Botafogo,Sport,0,1
2020,34,São Paulo,Palmeiras,1,1
2020,35,Bahia,Goiás,3,3
2020,35,Atlético-GO,Santos,1,1
2020,35,Bragantino,Flamengo,1,1
2020,35,Botafogo,Grêmio,2,5
2020,35,Internacional,Sport,1,2
2020,35,Fortaleza,Vasco,3,0
2020,35,São Paulo,Ceará,1,1
2020,35,Fluminense,Atlético-MG,0,0
2020,35,Corinthians,Athletico-PR,3,3
2020,35,Coritiba,Palmeiras,1,0
2020,36,Goiás,Botafogo,2,0
2020,36,Santos,Coritiba,2,0
2020,36,Atlético-MG,Bahia,1,1
2020,36,Flamengo,Corinthians,2,1
2020,36,Vasco,Internacional,0,2
2020,36,Palmeiras,Fortaleza,3,0
2020,36,Athletico-PR,Atlético-GO,2,1
2020,36,Grêmio,São Paulo,1,2
2020,36,Ceará,Fluminense,1,3
2020,36,Sport,Bragantino,0,0
2020,37,Coritiba,Ceará,0,2
2020,37,Fortaleza,Bahia,0,4
2020,37,Flamengo,Internacional,2,1
2020,37,Corinthians,Vasco,0,0
2020,37,Sport,Atlético-MG,2,3
2020,37,Santos,Fluminense,1,1
2020,37,Grêmio,Athletico-PR,1,0
2020,37,Goiás,Bragantino,0,0
2020,37,Palmeiras,Atlético-GO,1,1
2020,37,Botafogo,São Paulo,1,0
2020,38,Fluminense,Fortaleza,2,0
2020,38,Vasco,Goiás,3,2
2020,38,São Paulo,Flamengo,2,1
2020,38,Bragantino,Grêmio,1,0
2020,38,Atlético-MG,Palmeiras,2,0
2020,38,Internacional,Corinthians,0,0
2020,38,Bahia,Santos,2,0
2020,38,Athletico-PR,Sport,2,0
2020,38,Ceará,Botafogo,2,1
2020,38,Atlético-GO,Coritiba,3,1
2021,1,Cuiabá,Juventude,2,2
2021,1,Bahia,Santos,3,0
2021,1,São Paulo,Fluminense,0,0
2021,1,Atlético-MG,Fortaleza,1,2
2021,1,Flamengo,Palmeiras,1,0
2021,1,Ceará,Grêmio,3,2
2021,1,Corinthians,Atlético-GO,0,1
2021,1,Chapecoense,Bragantino,0,3
2021,1,Athletico-PR,América-MG,1,0
2021,1,Internacional,Sport,2,2
2021,2,Atlético-GO,São Paulo,2,0
2021,2,Santos,Ceará,3,1
2021,2,Bragantino,Bahia,3,3
2021,2,Fluminense,Cuiabá,1,0
2021,2,América-MG,Corinthians,0,1
